Station;Latitude [degree];Longitude [degree];Date;Time;Depth [m];Temp;Cond;Sal;O2%;O2ppm;pH;Eh;CHL;Turb;SigmaT;SoundV;Bot. Depth [m]
13;54.645;20.05;11.10.2022;09:20:11.16;8.358;12.148;7.353;5.505;1.6;0.17;9.189;106.1;1.682;41.287;3.7957;1462.38;10.46
13;54.645;20.05;11.10.2022;09:20:11.24;8.415;12.148;7.354;5.506;1.6;0.17;9.189;106;1.69;41.235;3.7966;1462.38;10.46
13;54.645;20.05;11.10.2022;09:20:11.31;8.478;12.148;7.353;5.506;1.6;0.16;9.19;106;1.731;41.221;3.7965;1462.39;10.46
13;54.645;20.05;11.10.2022;09:20:11.38;8.541;12.148;7.353;5.505;1.6;0.17;9.19;106;1.748;41.428;3.7965;1462.39;10.46
13;54.645;20.05;11.10.2022;09:20:11.46;8.597;12.148;7.353;5.505;1.7;0.17;9.19;106;1.71;41.475;3.7968;1462.39;10.46
13;54.645;20.05;11.10.2022;09:20:11.53;8.658;12.148;7.353;5.506;1.6;0.17;9.19;106;1.685;41.49;3.7971;1462.39;10.46
13;54.645;20.05;11.10.2022;09:20:11.60;8.714;12.148;7.353;5.505;1.6;0.17;9.19;106;1.721;41.499;3.7972;1462.39;10.46
13;54.645;20.05;11.10.2022;09:20:11.67;8.773;12.148;7.353;5.506;1.6;0.17;9.19;106;1.738;41.543;3.7981;1462.39;10.46
13;54.645;20.05;11.10.2022;09:20:11.75;8.833;12.148;7.353;5.506;1.6;0.17;9.19;106;1.706;41.938;3.7981;1462.39;10.46
13;54.645;20.05;11.10.2022;09:20:11.82;8.887;12.148;7.354;5.506;1.6;0.17;9.19;106;1.686;41.872;3.7989;1462.39;10.46
13;54.645;20.05;11.10.2022;09:20:11.89;8.944;12.148;7.353;5.506;1.6;0.16;9.19;106;1.647;41.507;3.7988;1462.4;10.46
13;54.645;20.05;11.10.2022;09:20:11.98;9.015;12.147;7.354;5.506;1.6;0.16;9.19;106;1.601;41.403;3.7994;1462.39;10.46
13;54.645;20.05;11.10.2022;09:20:12.06;9.068;12.147;7.353;5.506;1.6;0.16;9.19;106;1.6;41.453;3.7992;1462.39;10.46
13;54.645;20.05;11.10.2022;09:20:12.13;9.125;12.147;7.353;5.505;1.5;0.16;9.19;106;1.609;41.404;3.7993;1462.39;10.46
13;54.645;20.05;11.10.2022;09:20:12.20;9.18;12.147;7.353;5.506;1.6;0.16;9.191;106;1.598;41.443;3.8001;1462.4;10.46
13;54.645;20.05;11.10.2022;09:20:12.27;9.237;12.148;7.353;5.506;1.6;0.16;9.191;106;1.57;41.456;3.8002;1462.4;10.46
13;54.645;20.05;11.10.2022;09:20:12.35;9.291;12.148;7.353;5.505;1.6;0.16;9.191;106;1.556;41.407;3.7999;1462.4;10.46
13;54.645;20.05;11.10.2022;09:20:12.42;9.349;12.148;7.353;5.505;1.6;0.16;9.191;106;1.551;41.135;3.8003;1462.4;10.46
13;54.645;20.05;11.10.2022;09:20:12.49;9.404;12.148;7.353;5.506;1.6;0.17;9.191;106;1.595;40.945;3.8008;1462.4;10.46
13;54.645;20.05;11.10.2022;09:20:12.56;9.458;12.148;7.353;5.506;1.6;0.17;9.191;106;1.628;40.904;3.8011;1462.4;10.46
13;54.645;20.05;11.10.2022;09:20:12.64;9.511;12.148;7.353;5.506;1.6;0.17;9.191;106;1.627;41.003;3.8011;1462.4;10.46
13;54.645;20.05;11.10.2022;09:20:12.71;9.57;12.148;7.353;5.505;1.6;0.17;9.191;105.9;1.645;40.95;3.8013;1462.4;10.46
13;54.645;20.05;11.10.2022;09:20:12.78;9.626;12.148;7.353;5.505;1.7;0.17;9.191;105.9;1.678;40.987;3.8017;1462.4;10.46
13;54.645;20.05;11.10.2022;09:20:12.85;9.682;12.148;7.352;5.505;1.7;0.17;9.191;105.9;1.711;41.16;3.8015;1462.41;10.46
13;54.645;20.05;11.10.2022;09:20:12.93;9.74;12.148;7.35;5.503;1.7;0.18;9.191;105.9;1.705;41.385;3.8006;1462.4;10.46
13;54.645;20.05;11.10.2022;09:20:13.00;9.796;12.148;7.349;5.502;1.7;0.18;9.192;105.9;1.718;41.569;3.7999;1462.4;10.46
13;54.645;20.05;11.10.2022;09:20:13.09;9.873;12.148;7.35;5.503;1.7;0.17;9.192;105.9;1.742;41.757;3.801;1462.4;10.46
13;54.645;20.05;11.10.2022;09:20:13.16;9.93;12.148;7.351;5.504;1.7;0.17;9.192;105.9;1.729;42.029;3.8017;1462.41;10.46
13;54.645;20.05;11.10.2022;09:20:13.24;9.991;12.148;7.351;5.504;1.7;0.17;9.192;105.9;1.701;42.322;3.8019;1462.41;10.46
13;54.645;20.05;11.10.2022;09:20:13.31;10.049;12.148;7.35;5.503;1.7;0.18;9.192;105.9;1.703;42.46;3.8019;1462.41;10.46
13;54.645;20.05;11.10.2022;09:20:13.38;10.106;12.148;7.349;5.503;1.7;0.18;9.192;105.9;1.707;42.225;3.8017;1462.41;10.46
13;54.645;20.05;11.10.2022;09:20:13.45;10.165;12.149;7.349;5.502;1.7;0.17;9.192;105.9;1.711;42.128;3.8015;1462.41;10.46
13;54.645;20.05;11.10.2022;09:20:13.53;10.222;12.149;7.348;5.502;1.7;0.17;9.192;105.9;1.736;42.153;3.8013;1462.41;10.46
13;54.645;20.05;11.10.2022;09:20:13.60;10.28;12.149;7.348;5.501;1.7;0.17;9.192;105.9;1.776;42.303;3.8014;1462.41;10.46
13;54.645;20.05;11.10.2022;09:20:13.67;10.338;12.149;7.348;5.501;1.7;0.17;9.192;105.9;1.798;42.55;3.8017;1462.41;10.46
13;54.645;20.05;11.10.2022;09:20:13.75;10.4;12.149;7.348;5.502;1.7;0.17;9.192;105.9;1.759;43.395;3.8021;1462.42;10.46
13;54.645;20.05;11.10.2022;09:20:13.82;10.46;12.15;7.347;5.501;1.7;0.17;9.192;105.9;1.722;45.782;3.8018;1462.42;10.46
14;54.65166667;20.1;11.10.2022;09:32:44.89;0.554;12.493;6.577;4.842;1.5;0.15;9.165;78.1;1.831;31.141;3.2007;1462.74;10.277
14;54.65166667;20.1;11.10.2022;09:32:44.97;0.56;12.492;6.577;4.842;1.5;0.15;9.165;78.1;1.821;31.336;3.2008;1462.74;10.277
14;54.65166667;20.1;11.10.2022;09:32:45.04;0.572;12.493;6.577;4.842;1.4;0.15;9.165;78.1;1.825;32.061;3.201;1462.74;10.277
14;54.65166667;20.1;11.10.2022;09:32:45.11;0.593;12.493;6.577;4.842;1.4;0.15;9.165;78.1;1.831;32.735;3.2009;1462.74;10.277
14;54.65166667;20.1;11.10.2022;09:32:45.18;0.621;12.493;6.577;4.842;1.4;0.15;9.165;78.1;1.83;33.204;3.2012;1462.74;10.277
14;54.65166667;20.1;11.10.2022;09:32:45.26;0.655;12.493;6.577;4.842;1.4;0.15;9.165;78.1;1.827;33.219;3.2012;1462.74;10.277
14;54.65166667;20.1;11.10.2022;09:32:45.33;0.691;12.493;6.577;4.842;1.5;0.15;9.165;78.1;1.835;33.003;3.2015;1462.74;10.277
14;54.65166667;20.1;11.10.2022;09:32:45.40;0.733;12.492;6.577;4.841;1.5;0.15;9.165;78.1;1.832;32.836;3.2015;1462.74;10.277
14;54.65166667;20.1;11.10.2022;09:32:45.47;0.783;12.492;6.577;4.842;1.5;0.15;9.165;78.1;1.83;32.863;3.2019;1462.74;10.277
14;54.65166667;20.1;11.10.2022;09:32:45.55;0.839;12.492;6.577;4.842;1.5;0.15;9.165;78;1.83;32.926;3.2023;1462.74;10.277
14;54.65166667;20.1;11.10.2022;09:32:45.62;0.894;12.492;6.577;4.842;1.5;0.15;9.165;78;1.846;32.797;3.2026;1462.74;10.277
14;54.65166667;20.1;11.10.2022;09:32:45.69;0.946;12.492;6.577;4.842;1.5;0.15;9.165;78;1.851;32.933;3.2028;1462.74;10.277
14;54.65166667;20.1;11.10.2022;09:32:45.77;0.996;12.492;6.577;4.842;1.5;0.15;9.165;78;1.838;33.137;3.203;1462.74;10.277
14;54.65166667;20.1;11.10.2022;09:32:45.84;1.06;12.491;6.577;4.841;1.5;0.15;9.165;78;1.833;33.198;3.2032;1462.74;10.277
14;54.65166667;20.1;11.10.2022;09:32:45.91;1.117;12.491;6.577;4.842;1.5;0.15;9.165;78;1.842;33.189;3.2037;1462.74;10.277
14;54.65166667;20.1;11.10.2022;09:32:46.00;1.181;12.491;6.577;4.842;1.5;0.15;9.165;78;1.857;33.093;3.204;1462.74;10.277
14;54.65166667;20.1;11.10.2022;09:32:46.07;1.242;12.491;6.577;4.842;1.4;0.15;9.165;78;1.861;33.107;3.2042;1462.74;10.277
14;54.65166667;20.1;11.10.2022;09:32:46.15;1.3;12.491;6.577;4.842;1.4;0.14;9.165;78;1.87;33.134;3.2045;1462.74;10.277
14;54.65166667;20.1;11.10.2022;09:32:46.22;1.358;12.492;6.577;4.842;1.4;0.14;9.165;78;1.865;33.104;3.2049;1462.75;10.277
14;54.65166667;20.1;11.10.2022;09:32:46.29;1.421;12.492;6.578;4.842;1.4;0.14;9.165;78;1.848;33.055;3.2055;1462.75;10.277
14;54.65166667;20.1;11.10.2022;09:32:46.37;1.486;12.492;6.577;4.842;1.4;0.14;9.165;78;1.842;33.008;3.2055;1462.75;10.277
14;54.65166667;20.1;11.10.2022;09:32:46.44;1.545;12.492;6.577;4.842;1.4;0.14;9.164;78;1.841;33.031;3.2058;1462.75;10.277
14;54.65166667;20.1;11.10.2022;09:32:46.51;1.611;12.492;6.577;4.842;1.4;0.14;9.164;78;1.851;33.03;3.2061;1462.75;10.277
14;54.65166667;20.1;11.10.2022;09:32:46.58;1.671;12.492;6.577;4.841;1.4;0.14;9.164;78;1.863;32.991;3.206;1462.75;10.277
14;54.65166667;20.1;11.10.2022;09:32:46.66;1.741;12.491;6.577;4.842;1.4;0.15;9.164;78;1.859;33.069;3.2066;1462.75;10.277
14;54.65166667;20.1;11.10.2022;09:32:46.73;1.801;12.491;6.577;4.842;1.4;0.15;9.164;78;1.841;33.192;3.2069;1462.75;10.277
14;54.65166667;20.1;11.10.2022;09:32:46.80;1.859;12.49;6.577;4.842;1.4;0.14;9.164;78;1.817;33.215;3.2076;1462.75;10.277
14;54.65166667;20.1;11.10.2022;09:32:46.87;1.919;12.491;6.577;4.842;1.4;0.14;9.163;78;1.811;33.137;3.2075;1462.75;10.277
14;54.65166667;20.1;11.10.2022;09:32:46.95;1.982;12.491;6.577;4.842;1.4;0.15;9.163;78;1.82;33.015;3.2079;1462.75;10.277
14;54.65166667;20.1;11.10.2022;09:32:47.04;2.043;12.491;6.577;4.842;1.4;0.15;9.163;78;1.815;33.013;3.2081;1462.75;10.277
14;54.65166667;20.1;11.10.2022;09:32:47.11;2.094;12.491;6.578;4.842;1.4;0.15;9.163;78;1.817;32.911;3.2089;1462.76;10.277
14;54.65166667;20.1;11.10.2022;09:32:47.18;2.151;12.491;6.578;4.843;1.4;0.15;9.163;78;1.848;32.878;3.2094;1462.76;10.277
14;54.65166667;20.1;11.10.2022;09:32:47.25;2.203;12.492;6.579;4.843;1.4;0.15;9.163;78;1.876;32.966;3.2098;1462.76;10.277
14;54.65166667;20.1;11.10.2022;09:32:47.33;2.256;12.493;6.578;4.842;1.4;0.15;9.162;78;1.865;33.094;3.2091;1462.76;10.277
14;54.65166667;20.1;11.10.2022;09:32:47.40;2.307;12.492;6.578;4.842;1.5;0.15;9.162;78;1.829;33.199;3.2097;1462.76;10.277
14;54.65166667;20.1;11.10.2022;09:32:47.47;2.361;12.493;6.578;4.843;1.5;0.15;9.162;78;1.815;33.148;3.21;1462.77;10.277
14;54.65166667;20.1;11.10.2022;09:32:47.54;2.412;12.493;6.578;4.843;1.5;0.15;9.162;78;1.802;33.032;3.2103;1462.77;10.277
14;54.65166667;20.1;11.10.2022;09:32:47.62;2.466;12.493;6.579;4.843;1.5;0.15;9.162;78;1.788;33.093;3.2106;1462.77;10.277
14;54.65166667;20.1;11.10.2022;09:32:47.69;2.516;12.493;6.579;4.843;1.5;0.15;9.162;78;1.793;33.29;3.2108;1462.77;10.277
14;54.65166667;20.1;11.10.2022;09:32:47.76;2.568;12.493;6.578;4.842;1.5;0.15;9.162;78;1.847;33.388;3.2107;1462.77;10.277
14;54.65166667;20.1;11.10.2022;09:32:47.83;2.616;12.493;6.578;4.842;1.5;0.15;9.161;78;1.934;33.431;3.2109;1462.77;10.277
14;54.65166667;20.1;11.10.2022;09:32:47.91;2.671;12.493;6.577;4.841;1.5;0.16;9.161;78.1;2.016;33.484;3.2104;1462.77;10.277
14;54.65166667;20.1;11.10.2022;09:32:47.98;2.718;12.493;6.577;4.842;1.5;0.16;9.161;78.1;1.998;33.573;3.2109;1462.77;10.277
14;54.65166667;20.1;11.10.2022;09:32:48.07;2.771;12.492;6.577;4.841;1.5;0.16;9.161;78.1;1.925;33.512;3.2111;1462.77;10.277
14;54.65166667;20.1;11.10.2022;09:32:48.14;2.809;12.491;6.577;4.842;1.5;0.16;9.161;78.1;1.932;33.31;3.2117;1462.77;10.277
14;54.65166667;20.1;11.10.2022;09:32:48.21;2.848;12.492;6.577;4.841;1.5;0.16;9.161;78.1;2.015;33.097;3.2115;1462.77;10.277
14;54.65166667;20.1;11.10.2022;09:32:48.29;2.884;12.492;6.577;4.842;1.6;0.16;9.161;78.1;2.05;33.069;3.2117;1462.77;10.277
14;54.65166667;20.1;11.10.2022;09:32:48.36;2.919;12.492;6.577;4.842;1.6;0.16;9.161;78.1;2.063;33.146;3.2119;1462.77;10.277
14;54.65166667;20.1;11.10.2022;09:32:48.43;2.955;12.492;6.577;4.841;1.5;0.16;9.161;78.1;2.066;33.213;3.2119;1462.77;10.277
14;54.65166667;20.1;11.10.2022;09:32:48.51;2.99;12.492;6.577;4.842;1.5;0.15;9.161;78.1;2.047;33.224;3.2124;1462.77;10.277
14;54.65166667;20.1;11.10.2022;09:32:48.58;3.025;12.492;6.578;4.842;1.4;0.15;9.161;78.1;2.055;33.337;3.2128;1462.77;10.277
14;54.65166667;20.1;11.10.2022;09:32:48.65;3.057;12.492;6.578;4.842;1.4;0.15;9.161;78;2.054;33.476;3.213;1462.78;10.277
14;54.65166667;20.1;11.10.2022;09:32:48.72;3.092;12.492;6.578;4.842;1.4;0.14;9.16;78;1.998;33.445;3.2132;1462.78;10.277
14;54.65166667;20.1;11.10.2022;09:32:48.80;3.129;12.492;6.578;4.842;1.4;0.15;9.16;78;1.949;33.554;3.2133;1462.77;10.277
14;54.65166667;20.1;11.10.2022;09:32:48.87;3.162;12.493;6.577;4.842;1.4;0.15;9.16;78;1.917;33.483;3.2131;1462.78;10.277
14;54.65166667;20.1;11.10.2022;09:32:48.94;3.199;12.492;6.578;4.842;1.4;0.15;9.16;78;1.881;33.423;3.2138;1462.78;10.277
14;54.65166667;20.1;11.10.2022;09:32:49.01;3.226;12.492;6.578;4.843;1.4;0.15;9.16;78;1.871;33.37;3.2141;1462.78;10.277
14;54.65166667;20.1;11.10.2022;09:32:49.11;3.261;12.492;6.579;4.843;1.4;0.15;9.16;78;1.92;33.515;3.2145;1462.78;10.277
14;54.65166667;20.1;11.10.2022;09:32:49.18;3.294;12.492;6.578;4.842;1.5;0.15;9.16;78;1.971;33.533;3.2143;1462.78;10.277
14;54.65166667;20.1;11.10.2022;09:32:49.25;3.313;12.492;6.578;4.843;1.5;0.15;9.16;78;2.029;33.548;3.2145;1462.78;10.277
14;54.65166667;20.1;11.10.2022;09:32:49.32;3.344;12.492;6.578;4.842;1.5;0.16;9.16;78;2.07;33.553;3.2142;1462.78;10.277
14;54.65166667;20.1;11.10.2022;09:32:49.40;3.374;12.492;6.578;4.842;1.5;0.16;9.16;77.9;2.079;33.782;3.2146;1462.78;10.277
14;54.65166667;20.1;11.10.2022;09:32:49.47;3.4;12.492;6.578;4.842;1.5;0.16;9.16;77.9;2.1;33.763;3.2144;1462.78;10.277
14;54.65166667;20.1;11.10.2022;09:32:49.54;3.427;12.492;6.578;4.842;1.5;0.16;9.16;77.9;2.154;33.505;3.2145;1462.78;10.277
14;54.65166667;20.1;11.10.2022;09:32:49.61;3.461;12.492;6.578;4.842;1.5;0.16;9.16;77.9;2.135;33.519;3.2147;1462.78;10.277
14;54.65166667;20.1;11.10.2022;09:32:49.69;3.494;12.492;6.577;4.842;1.5;0.15;9.16;77.9;2.091;33.609;3.2146;1462.78;10.277
14;54.65166667;20.1;11.10.2022;09:32:49.76;3.527;12.492;6.577;4.842;1.6;0.16;9.16;77.9;2.069;33.553;3.215;1462.78;10.277
14;54.65166667;20.1;11.10.2022;09:32:49.83;3.567;12.491;6.577;4.841;1.6;0.17;9.159;77.9;2.036;33.611;3.2147;1462.78;10.277
14;54.65166667;20.1;11.10.2022;09:32:49.91;3.602;12.491;6.577;4.841;1.6;0.17;9.159;77.9;1.97;33.56;3.215;1462.78;10.277
14;54.65166667;20.1;11.10.2022;09:32:49.98;3.639;12.491;6.577;4.842;1.6;0.17;9.159;77.9;1.956;33.382;3.2156;1462.78;10.277
14;54.65166667;20.1;11.10.2022;09:32:50.05;3.675;12.491;6.577;4.841;1.6;0.17;9.159;77.9;1.973;33.251;3.2154;1462.78;10.277
14;54.65166667;20.1;11.10.2022;09:32:50.30;3.796;12.488;6.577;4.842;1.5;0.16;9.159;77.8;1.889;33.324;3.2171;1462.77;10.277
14;54.65166667;20.1;11.10.2022;09:32:50.37;3.835;12.489;6.578;4.842;1.5;0.16;9.159;77.8;1.87;33.404;3.2171;1462.78;10.277
14;54.65166667;20.1;11.10.2022;09:32:50.44;3.867;12.489;6.578;4.843;1.5;0.16;9.16;77.8;1.841;33.36;3.2176;1462.78;10.277
14;54.65166667;20.1;11.10.2022;09:32:50.51;3.907;12.49;6.579;4.843;1.5;0.16;9.159;77.8;1.841;33.311;3.2181;1462.78;10.277
14;54.65166667;20.1;11.10.2022;09:32:50.59;3.943;12.491;6.578;4.843;1.5;0.16;9.159;77.8;1.847;33.19;3.2176;1462.79;10.277
14;54.65166667;20.1;11.10.2022;09:32:50.66;3.981;12.492;6.579;4.843;1.5;0.16;9.159;77.8;1.821;33.363;3.2183;1462.79;10.277
14;54.65166667;20.1;11.10.2022;09:32:50.73;4.016;12.491;6.578;4.843;1.5;0.16;9.159;77.8;1.829;33.321;3.218;1462.79;10.277
14;54.65166667;20.1;11.10.2022;09:32:50.81;4.053;12.491;6.579;4.843;1.5;0.16;9.159;77.8;1.869;33.455;3.2186;1462.79;10.277
14;54.65166667;20.1;11.10.2022;09:32:50.88;4.08;12.492;6.58;4.843;1.5;0.15;9.159;77.8;1.906;33.391;3.2187;1462.79;10.277
14;54.65166667;20.1;11.10.2022;09:32:50.95;4.114;12.493;6.579;4.843;1.5;0.16;9.159;77.8;1.906;33.391;3.2188;1462.8;10.277
14;54.65166667;20.1;11.10.2022;09:32:51.02;4.144;12.493;6.578;4.843;1.5;0.16;9.159;77.8;1.881;33.422;3.2183;1462.8;10.277
14;54.65166667;20.1;11.10.2022;09:32:51.10;4.178;12.492;6.578;4.842;1.5;0.16;9.159;77.7;1.872;33.21;3.2183;1462.79;10.277
14;54.65166667;20.1;11.10.2022;09:32:51.17;4.205;12.492;6.578;4.842;1.5;0.16;9.159;77.7;1.883;33.082;3.2186;1462.79;10.277
14;54.65166667;20.1;11.10.2022;09:32:51.24;4.238;12.492;6.578;4.842;1.5;0.16;9.159;77.7;1.897;33.127;3.2186;1462.79;10.277
14;54.65166667;20.1;11.10.2022;09:32:51.31;4.271;12.492;6.578;4.842;1.5;0.16;9.159;77.7;1.908;33.091;3.2189;1462.79;10.277
14;54.65166667;20.1;11.10.2022;09:32:51.40;4.316;12.491;6.578;4.843;1.5;0.16;9.159;77.7;1.916;33.157;3.2193;1462.79;10.277
14;54.65166667;20.1;11.10.2022;09:32:51.48;4.345;12.491;6.579;4.843;1.5;0.16;9.159;77.7;1.909;33.066;3.2202;1462.79;10.277
14;54.65166667;20.1;11.10.2022;09:32:51.55;4.381;12.491;6.579;4.843;1.5;0.16;9.159;77.7;1.9;33.134;3.2197;1462.79;10.277
14;54.65166667;20.1;11.10.2022;09:32:51.62;4.401;12.491;6.578;4.842;1.5;0.15;9.159;77.7;1.891;33.331;3.2195;1462.79;10.277
14;54.65166667;20.1;11.10.2022;09:32:51.70;4.44;12.492;6.579;4.843;1.5;0.15;9.159;77.7;1.896;33.381;3.2202;1462.8;10.277
14;54.65166667;20.1;11.10.2022;09:32:51.77;4.458;12.492;6.579;4.843;1.5;0.15;9.159;77.7;1.887;33.331;3.2203;1462.8;10.277
14;54.65166667;20.1;11.10.2022;09:32:51.84;4.481;12.492;6.579;4.843;1.5;0.16;9.159;77.7;1.864;33.17;3.2202;1462.8;10.277
14;54.65166667;20.1;11.10.2022;09:32:51.91;4.518;12.493;6.579;4.843;1.6;0.16;9.159;77.7;1.82;33.201;3.2203;1462.8;10.277
14;54.65166667;20.1;11.10.2022;09:32:51.99;4.545;12.493;6.58;4.844;1.5;0.15;9.159;77.7;1.792;33.288;3.221;1462.8;10.277
14;54.65166667;20.1;11.10.2022;09:32:52.06;4.568;12.493;6.58;4.843;1.5;0.15;9.158;77.7;1.794;33.292;3.2208;1462.8;10.277
14;54.65166667;20.1;11.10.2022;09:32:52.13;4.597;12.493;6.583;4.846;1.5;0.15;9.158;77.7;1.779;33.342;3.2232;1462.81;10.277
14;54.65166667;20.1;11.10.2022;09:32:52.20;4.626;12.493;6.587;4.849;1.5;0.15;9.158;77.7;1.739;33.347;3.2254;1462.81;10.277
14;54.65166667;20.1;11.10.2022;09:32:52.28;4.653;12.494;6.583;4.846;1.5;0.15;9.158;77.7;1.712;33.336;3.2234;1462.81;10.277
14;54.65166667;20.1;11.10.2022;09:32:52.35;4.682;12.494;6.584;4.847;1.5;0.15;9.158;77.7;1.706;33.213;3.2237;1462.81;10.277
14;54.65166667;20.1;11.10.2022;09:32:52.44;4.719;12.494;6.585;4.848;1.5;0.15;9.158;77.7;1.693;33.184;3.2249;1462.82;10.277
14;54.65166667;20.1;11.10.2022;09:32:52.51;4.744;12.495;6.587;4.849;1.5;0.15;9.158;77.6;1.674;33.166;3.2261;1462.82;10.277
14;54.65166667;20.1;11.10.2022;09:32:52.59;4.773;12.495;6.584;4.846;1.4;0.15;9.158;77.7;1.657;33.154;3.2237;1462.82;10.277
14;54.65166667;20.1;11.10.2022;09:32:52.66;4.801;12.495;6.582;4.845;1.4;0.15;9.158;77.6;1.654;33.19;3.2226;1462.82;10.277
14;54.65166667;20.1;11.10.2022;09:32:52.73;4.836;12.495;6.582;4.845;1.4;0.15;9.158;77.6;1.666;33.263;3.2228;1462.82;10.277
14;54.65166667;20.1;11.10.2022;09:32:52.81;4.867;12.495;6.581;4.844;1.5;0.15;9.158;77.6;1.656;33.202;3.2228;1462.82;10.277
14;54.65166667;20.1;11.10.2022;09:32:52.88;4.902;12.494;6.58;4.844;1.5;0.15;9.158;77.6;1.63;33.233;3.2225;1462.81;10.277
14;54.65166667;20.1;11.10.2022;09:32:52.95;4.937;12.494;6.581;4.844;1.5;0.15;9.158;77.6;1.606;33.31;3.2231;1462.81;10.277
14;54.65166667;20.1;11.10.2022;09:32:53.04;4.972;12.494;6.593;4.854;1.5;0.15;9.158;77.6;1.588;33.269;3.2307;1462.83;10.277
14;54.65166667;20.1;11.10.2022;09:32:53.11;5.019;12.495;6.601;4.86;1.5;0.16;9.157;77.6;1.577;33.294;3.2357;1462.84;10.277
14;54.65166667;20.1;11.10.2022;09:32:53.19;5.064;12.497;6.603;4.861;1.5;0.15;9.157;77.6;1.579;33.301;3.2361;1462.85;10.277
14;54.65166667;20.1;11.10.2022;09:32:53.26;5.095;12.499;6.606;4.864;1.5;0.15;9.156;77.6;1.576;33.252;3.2382;1462.86;10.277
14;54.65166667;20.1;11.10.2022;09:32:53.33;5.142;12.5;6.607;4.864;1.5;0.16;9.156;77.7;1.573;33.335;3.2388;1462.87;10.277
14;54.65166667;20.1;11.10.2022;09:32:53.40;5.18;12.501;6.607;4.864;1.5;0.16;9.155;77.7;1.575;33.443;3.2387;1462.87;10.277
14;54.65166667;20.1;11.10.2022;09:32:53.50;5.235;12.501;6.608;4.864;1.5;0.16;9.154;77.6;1.581;33.581;3.2393;1462.87;10.277
14;54.65166667;20.1;11.10.2022;09:32:53.57;5.281;12.502;6.611;4.867;1.5;0.16;9.154;77.6;1.591;33.516;3.2409;1462.88;10.277
14;54.65166667;20.1;11.10.2022;09:32:53.64;5.318;12.503;6.609;4.865;1.5;0.16;9.153;77.6;1.614;33.445;3.2399;1462.88;10.277
14;54.65166667;20.1;11.10.2022;09:32:53.71;5.359;12.503;6.614;4.869;1.5;0.15;9.152;77.6;1.617;33.428;3.2433;1462.89;10.277
14;54.65166667;20.1;11.10.2022;09:32:53.79;5.404;12.503;6.62;4.874;1.5;0.16;9.152;77.6;1.632;33.511;3.2469;1462.89;10.277
14;54.65166667;20.1;11.10.2022;09:32:53.86;5.445;12.504;6.621;4.874;1.5;0.16;9.151;77.6;1.645;33.511;3.2474;1462.89;10.277
14;54.65166667;20.1;11.10.2022;09:32:53.93;5.486;12.504;6.62;4.874;1.5;0.15;9.151;77.6;1.65;33.528;3.2474;1462.9;10.277
14;54.65166667;20.1;11.10.2022;09:32:54.00;5.527;12.504;6.62;4.873;1.5;0.15;9.15;77.6;1.653;33.632;3.247;1462.9;10.277
14;54.65166667;20.1;11.10.2022;09:32:54.07;5.575;12.504;6.62;4.874;1.5;0.15;9.15;77.6;1.66;33.599;3.2476;1462.9;10.277
14;54.65166667;20.1;11.10.2022;09:32:54.15;5.612;12.504;6.622;4.875;1.5;0.15;9.149;77.6;1.676;33.534;3.2488;1462.9;10.277
14;54.65166667;20.1;11.10.2022;09:32:54.22;5.655;12.504;6.621;4.874;1.5;0.15;9.148;77.6;1.697;33.642;3.2484;1462.9;10.277
14;54.65166667;20.1;11.10.2022;09:32:54.29;5.701;12.504;6.62;4.874;1.5;0.15;9.148;77.6;1.722;33.63;3.2481;1462.9;10.277
14;54.65166667;20.1;11.10.2022;09:32:54.36;5.742;12.505;6.619;4.873;1.5;0.15;9.148;77.6;1.737;33.49;3.2475;1462.9;10.277
14;54.65166667;20.1;11.10.2022;09:32:54.44;5.782;12.504;6.618;4.872;1.5;0.16;9.147;77.6;1.725;33.367;3.2475;1462.9;10.277
14;54.65166667;20.1;11.10.2022;09:32:54.53;5.841;12.504;6.617;4.872;1.5;0.16;9.147;77.6;1.712;33.46;3.2472;1462.9;10.277
14;54.65166667;20.1;11.10.2022;09:32:54.60;5.884;12.504;6.618;4.872;1.5;0.16;9.146;77.6;1.706;33.516;3.2475;1462.9;10.277
14;54.65166667;20.1;11.10.2022;09:32:54.67;5.933;12.504;6.619;4.873;1.5;0.16;9.146;77.6;1.712;33.555;3.2486;1462.9;10.277
14;54.65166667;20.1;11.10.2022;09:32:54.74;5.974;12.504;6.619;4.873;1.5;0.15;9.146;77.6;1.711;33.48;3.2486;1462.9;10.277
14;54.65166667;20.1;11.10.2022;09:32:54.82;6.014;12.504;6.618;4.872;1.5;0.15;9.145;77.6;1.712;33.471;3.2486;1462.9;10.277
14;54.65166667;20.1;11.10.2022;09:32:54.89;6.057;12.503;6.619;4.873;1.5;0.16;9.145;77.6;1.721;33.661;3.2494;1462.9;10.277
14;54.65166667;20.1;11.10.2022;09:32:54.96;6.092;12.502;6.619;4.873;1.5;0.16;9.145;77.6;1.727;33.62;3.2496;1462.9;10.277
14;54.65166667;20.1;11.10.2022;09:32:55.03;6.129;12.502;6.618;4.873;1.5;0.16;9.144;77.6;1.729;33.577;3.2497;1462.9;10.277
14;54.65166667;20.1;11.10.2022;09:32:55.10;6.166;12.5;6.619;4.874;1.5;0.16;9.144;77.6;1.742;33.463;3.2508;1462.89;10.277
